id,title,url,parent_id,level,ordering,link_status,override_title
96125544,"News Details",http://www.ocpl.org/explore/details?NewsID=3088&TargetID=7,96125351,5,53,200
96125545,"News Details",http://www.ocpl.org/explore/details?NewsID=3047&TargetID=7,96125351,5,54,200
96125546,"News Details",http://www.ocpl.org/explore/details?NewsID=2960&TargetID=7,96125351,5,55,200
96125547,"News Details",http://www.ocpl.org/explore/details?NewsID=2925&TargetID=7,96125351,5,56,200
96125548,"News Details",http://www.ocpl.org/explore/details?NewsID=2928&TargetID=7,96125351,5,57,200
96125549,"News Details",http://www.ocpl.org/explore/details?NewsID=2883&TargetID=7,96125351,5,58,200
96125550,"News Details",http://www.ocpl.org/explore/details?NewsID=2876&TargetID=7,96125351,5,59,200
96125551,"News Details",http://www.ocpl.org/explore/details?NewsID=2815&TargetID=7,96125351,5,60,200
96125552,"News Details",http://www.ocpl.org/explore/details?NewsID=2806&TargetID=7,96125351,5,61,200
96125553,"News Details",http://www.ocpl.org/explore/details?NewsID=2763&TargetID=7,96125351,5,62,200
96125554,"News Details",http://www.ocpl.org/explore/details?NewsID=2692&TargetID=7,96125351,5,63,200
96125555,"News Details",http://www.ocpl.org/explore/details?NewsID=2686&TargetID=7,96125351,5,64,200
96125556,"News Details",http://www.ocpl.org/explore/details?NewsID=2618&TargetID=7,96125351,5,65,200
96125557,"News Details",http://www.ocpl.org/explore/details?NewsID=1753&TargetID=7,96125351,5,66,200
96125558,"News Details",http://www.ocpl.org/explore/details?NewsID=2556&TargetID=7,96125351,5,67,200
96125559,"News Details",http://www.ocpl.org/explore/details?NewsID=2516&TargetID=7,96125351,5,68,200
96125560,"News Details",http://www.ocpl.org/explore/details?NewsID=2507&TargetID=7,96125351,5,69,200
96125561,"News Details",http://www.ocpl.org/explore/details?NewsID=2501&TargetID=7,96125351,5,70,200
96125562,"News Details",http://www.ocpl.org/explore/details?NewsID=2490&TargetID=7,96125351,5,71,200
96125563,"News Details",http://www.ocpl.org/explore/details?NewsID=2478&TargetID=7,96125351,5,72,200
96125564,"News Details",http://www.ocpl.org/explore/details?NewsID=2455&TargetID=7,96125351,5,73,200
96125565,"News Details",http://www.ocpl.org/explore/details?NewsID=2435&TargetID=7,96125351,5,74,200
96125566,"News Details",http://www.ocpl.org/explore/details?NewsID=2262&TargetID=7,96125351,5,75,200
96125567,"News Details",http://www.ocpl.org/explore/details?NewsID=2397&TargetID=7,96125351,5,76,200
96125568,"News Details",http://www.ocpl.org/explore/details?NewsID=2378&TargetID=7,96125351,5,77,200
96125569,"News Details",http://www.ocpl.org/explore/details?NewsID=2342&TargetID=7,96125351,5,78,200
96125570,"News Details",http://www.ocpl.org/explore/details?NewsID=2337&TargetID=7,96125351,5,79,200
96125571,"News Details",http://www.ocpl.org/explore/details?NewsID=2267&TargetID=7,96125351,5,80,200
96125572,"News Details",http://www.ocpl.org/explore/details?NewsID=2204&TargetID=7,96125351,5,81,200
96125573,"News Details",http://www.ocpl.org/explore/details?NewsID=1436&TargetID=7,96125351,5,82,200
96125574,"News Details",http://www.ocpl.org/explore/details?NewsID=2191&TargetID=7,96125351,5,83,200
96125575,"News Details",http://www.ocpl.org/explore/details?NewsID=2009&TargetID=7,96125351,5,84,200
96125576,"News Details",http://www.ocpl.org/explore/details?NewsID=2115&TargetID=7,96125351,5,85,200
96125577,"News Details",http://www.ocpl.org/explore/details?NewsID=2098&TargetID=7,96125351,5,86,200
96125578,"News Details",http://www.ocpl.org/explore/details?NewsID=2100&TargetID=7,96125351,5,87,200
96125579,"News Details",http://www.ocpl.org/explore/details?NewsID=1983&TargetID=7,96125351,5,88,200
96125580,"News Details",http://www.ocpl.org/explore/details?NewsID=1973&TargetID=7,96125351,5,89,200
96125581,"News Details",http://www.ocpl.org/explore/details?NewsID=1974&TargetID=7,96125351,5,90,200
96125582,"News Details",http://www.ocpl.org/explore/details?NewsID=1710&TargetID=7,96125351,5,91,200
96125583,"News Details",http://www.ocpl.org/explore/details?NewsID=1699&TargetID=7,96125351,5,92,200
96125584,"News Details",http://www.ocpl.org/explore/details?NewsID=1617&TargetID=7,96125351,5,93,200
96125585,"News Details",http://www.ocpl.org/explore/details?NewsID=1584&TargetID=7,96125351,5,94,200
96125586,"News Details",http://www.ocpl.org/explore/details?NewsID=1598&TargetID=7,96125351,5,95,200
96125587,"News Details",http://www.ocpl.org/explore/details?NewsID=1433&TargetID=7,96125351,5,96,200
96125588,"News Details",http://www.ocpl.org/explore/details?NewsID=1412&TargetID=7,96125351,5,97,200
96125589,"News Details",http://www.ocpl.org/explore/details?NewsID=1407&TargetID=7,96125351,5,98,200
96125590,"News Details",http://www.ocpl.org/explore/details?NewsID=1294&TargetID=7,96125351,5,99,200
96241259,"News Details",http://www.ocpl.org/explore/details?NewsID=6035&TargetID=7,96125351,5,100,200
96241260,"News Details",http://www.ocpl.org/explore/details?NewsID=5998&TargetID=7,96125351,5,101,200
96241261,"News Details",http://www.ocpl.org/explore/details?NewsID=5940&TargetID=7,96125351,5,102,200
